  Frame NC3-PO4 PO4-GL1 GL1-GL2 GL1-C1B GL2-C1A C1A-D2A D2A-C3A C3A-C4A C1B-C2B C2B-C3B C3B-C4B
-----------------------------------------------------------------------------------------------
    266  -0.093   0.645  -0.224   0.288  -0.074   0.439   0.238   0.177   0.500   0.358   0.204
    267  -0.127   0.644  -0.210   0.291  -0.062   0.408   0.183   0.151   0.478   0.346   0.188
    268  -0.163   0.620  -0.218   0.288  -0.047   0.421   0.193   0.155   0.487   0.378   0.255
    269  -0.129   0.649  -0.202   0.319  -0.091   0.407   0.256   0.181   0.439   0.367   0.248
    270  -0.149   0.594  -0.226   0.302  -0.049   0.437   0.268   0.173   0.437   0.383   0.244
    271  -0.133   0.630  -0.199   0.287  -0.060   0.389   0.237   0.192   0.386   0.338   0.190
    272  -0.126   0.634  -0.216   0.289  -0.042   0.400   0.217   0.174   0.451   0.367   0.230
    273  -0.133   0.636  -0.199   0.322  -0.054   0.438   0.237   0.208   0.436   0.384   0.245
    274  -0.144   0.650  -0.226   0.281  -0.020   0.388   0.203   0.168   0.454   0.358   0.144
    275  -0.118   0.627  -0.199   0.312  -0.068   0.399   0.218   0.211   0.451   0.373   0.222
    276  -0.096   0.619  -0.211   0.285  -0.074   0.425   0.209   0.190   0.426   0.369   0.223
    277  -0.161   0.625  -0.177   0.307  -0.069   0.408   0.231   0.167   0.474   0.340   0.207
    278  -0.115   0.624  -0.226   0.263  -0.035   0.397   0.217   0.188   0.464   0.341   0.168
    279  -0.158   0.603  -0.183   0.293  -0.063   0.404   0.213   0.192   0.453   0.327   0.249
    280  -0.148   0.612  -0.236   0.300  -0.039   0.433   0.232   0.197   0.468   0.382   0.228
    281  -0.142   0.618  -0.219   0.265  -0.037   0.413   0.226   0.142   0.484   0.361   0.213
    282  -0.126   0.620  -0.214   0.289  -0.049   0.432   0.252   0.187   0.467   0.365   0.188
    283  -0.139   0.629  -0.215   0.286  -0.065   0.391   0.220   0.176   0.446   0.386   0.285
    284  -0.114   0.603  -0.216   0.285  -0.057   0.394   0.208   0.195   0.422   0.361   0.226
    285  -0.127   0.640  -0.227   0.279  -0.059   0.404   0.239   0.151   0.502   0.399   0.254
    286  -0.168   0.646  -0.197   0.302  -0.080   0.437   0.212   0.193   0.469   0.380   0.259
    287  -0.150   0.602  -0.220   0.279  -0.060   0.441   0.209   0.123   0.434   0.323   0.203
    288  -0.141   0.614  -0.217   0.273  -0.028   0.427   0.248   0.169   0.408   0.368   0.250
    289  -0.139   0.581  -0.206   0.273  -0.058   0.383   0.232   0.195   0.465   0.334   0.233
    290  -0.118   0.618  -0.201   0.304  -0.095   0.476   0.210   0.150   0.446   0.356   0.198
    291  -0.122   0.625  -0.213   0.290  -0.077   0.391   0.217   0.159   0.469   0.365   0.235
    292  -0.134   0.621  -0.226   0.241  -0.040   0.437   0.222   0.207   0.437   0.348   0.139
    293  -0.114   0.629  -0.238   0.276  -0.075   0.408   0.186   0.155   0.431   0.367   0.192
    294  -0.114   0.632  -0.224   0.317  -0.074   0.470   0.272   0.194   0.474   0.374   0.204
    295  -0.152   0.647  -0.211   0.318  -0.063   0.386   0.220   0.185   0.439   0.355   0.180
    296  -0.125   0.602  -0.222   0.287  -0.061   0.389   0.234   0.153   0.462   0.384   0.191
    297  -0.155   0.654  -0.210   0.286  -0.062   0.433   0.244   0.172   0.429   0.386   0.185
    298  -0.134   0.662  -0.211   0.298  -0.093   0.417   0.208   0.203   0.454   0.381   0.215
    299  -0.153   0.598  -0.178   0.321  -0.071   0.362   0.251   0.218   0.471   0.338   0.130
    300  -0.150   0.625  -0.203   0.303  -0.042   0.442   0.242   0.181   0.473   0.377   0.217
    301  -0.131   0.626  -0.173   0.330  -0.117   0.404   0.191   0.175   0.411   0.333   0.221
    302  -0.153   0.648  -0.233   0.294  -0.066   0.431   0.254   0.167   0.472   0.371   0.211
    303  -0.148   0.601  -0.165   0.320  -0.102   0.397   0.230   0.129   0.423   0.322   0.221
    304  -0.148   0.626  -0.187   0.300  -0.089   0.416   0.209   0.222   0.456   0.373   0.176
    305  -0.124   0.618  -0.204   0.291  -0.070   0.436   0.168   0.188   0.480   0.356   0.186
    306  -0.075   0.622  -0.200   0.300  -0.055   0.451   0.216   0.171   0.426   0.342   0.210
    307  -0.120   0.651  -0.194   0.299  -0.072   0.398   0.247   0.208   0.443   0.315   0.195
    308  -0.106   0.618  -0.208   0.291  -0.034   0.392   0.215   0.152   0.449   0.395   0.214
    309  -0.145   0.619  -0.187   0.324  -0.082   0.386   0.192   0.140   0.456   0.364   0.213
    310  -0.119   0.635  -0.202   0.298  -0.049   0.433   0.238   0.144   0.461   0.349   0.199
    311  -0.086   0.623  -0.234   0.283  -0.044   0.465   0.228   0.175   0.437   0.340   0.231
    312  -0.160   0.651  -0.230   0.261  -0.045   0.433   0.200   0.186   0.449   0.402   0.229
    313  -0.177   0.604  -0.242   0.278  -0.058   0.411   0.195   0.154   0.423   0.352   0.219
    314  -0.126   0.630  -0.225   0.285  -0.041   0.452   0.217   0.193   0.451   0.304   0.181
    315  -0.132   0.640  -0.218   0.275  -0.040   0.430   0.206   0.158   0.416   0.357   0.204
    316  -0.145   0.578  -0.187   0.298  -0.082   0.408   0.215   0.149   0.485   0.322   0.184
    317  -0.143   0.608  -0.251   0.268  -0.024   0.438   0.222   0.172   0.477   0.368   0.256
    318  -0.150   0.628  -0.198   0.348  -0.078   0.407   0.239   0.213   0.471   0.409   0.251
    319  -0.134   0.649  -0.221   0.298  -0.047   0.443   0.217   0.210   0.444   0.366   0.210
    320  -0.134   0.594  -0.169   0.335  -0.104   0.374   0.267   0.200   0.466   0.354   0.163
    321  -0.138   0.580  -0.205   0.231  -0.043   0.455   0.194   0.180   0.414   0.383   0.230
    322  -0.123   0.625  -0.215   0.318  -0.060   0.373   0.281   0.194   0.455   0.339   0.197
    323  -0.135   0.612  -0.192   0.346  -0.100   0.412   0.192   0.156   0.456   0.397   0.211
    324  -0.110   0.615  -0.208   0.303  -0.056   0.462   0.222   0.196   0.458   0.365   0.207
    325  -0.132   0.627  -0.198   0.299  -0.039   0.426   0.259   0.171   0.409   0.316   0.202
    326  -0.170   0.600  -0.214   0.316  -0.054   0.405   0.268   0.148   0.434   0.368   0.259
    327  -0.125   0.592  -0.210   0.332  -0.069   0.430   0.213   0.152   0.470   0.383   0.255
    328  -0.144   0.616  -0.208   0.291  -0.074   0.395   0.194   0.173   0.457   0.329   0.187
    329  -0.131   0.602  -0.192   0.297  -0.067   0.413   0.247   0.213   0.441   0.347   0.201
    330  -0.120   0.610  -0.232   0.269  -0.051   0.408   0.235   0.190   0.439   0.345   0.207
    331  -0.122   0.650  -0.215   0.294  -0.050   0.404   0.304   0.194   0.462   0.380   0.233
    332  -0.134   0.628  -0.232   0.300  -0.066   0.422   0.280   0.199   0.489   0.351   0.228
    333  -0.139   0.659  -0.222   0.295  -0.049   0.401   0.272   0.175   0.429   0.389   0.261
    334  -0.126   0.607  -0.187   0.328  -0.094   0.393   0.239   0.166   0.486   0.360   0.225
    335  -0.138   0.625  -0.216   0.304  -0.063   0.397   0.214   0.141   0.446   0.373   0.199
    336  -0.119   0.633  -0.198   0.296  -0.063   0.368   0.268   0.196   0.446   0.338   0.208
    337  -0.132   0.610  -0.214   0.287  -0.058   0.403   0.256   0.195   0.468   0.382   0.206
    338  -0.121   0.593  -0.215   0.251  -0.058   0.427   0.238   0.156   0.473   0.385   0.197
    339  -0.186   0.628  -0.228   0.248  -0.046   0.428   0.216   0.174   0.423   0.363   0.204
    340  -0.148   0.620  -0.201   0.278  -0.071   0.440   0.190   0.185   0.472   0.355   0.160
    341  -0.120   0.641  -0.210   0.281  -0.068   0.425   0.222   0.168   0.466   0.347   0.228
    342  -0.126   0.638  -0.212   0.282  -0.041   0.384   0.223   0.174   0.415   0.325   0.192
    343  -0.151   0.621  -0.208   0.299  -0.060   0.398   0.262   0.186   0.491   0.406   0.267
    344  -0.148   0.611  -0.223   0.289  -0.041   0.431   0.243   0.166   0.408   0.385   0.221
    345  -0.120   0.622  -0.232   0.280  -0.053   0.415   0.177   0.164   0.456   0.394   0.216
    346  -0.129   0.594  -0.183   0.328  -0.098   0.416   0.211   0.162   0.420   0.321   0.209
    347  -0.154   0.656  -0.231   0.309  -0.080   0.398   0.296   0.187   0.463   0.360   0.217
    348  -0.109   0.584  -0.206   0.264  -0.050   0.416   0.232   0.133   0.442   0.407   0.217
    349  -0.127   0.603  -0.223   0.249  -0.053   0.394   0.240   0.210   0.466   0.372   0.247
    350  -0.150   0.606  -0.208   0.308  -0.055   0.420   0.210   0.187   0.448   0.357   0.179
    351  -0.134   0.639  -0.204   0.298  -0.065   0.440   0.238   0.186   0.428   0.397   0.232
    352  -0.121   0.594  -0.212   0.278  -0.066   0.410   0.168   0.139   0.409   0.335   0.202
    353  -0.112   0.633  -0.228   0.308  -0.054   0.443   0.249   0.198   0.470   0.413   0.252
    354  -0.128   0.646  -0.250   0.264  -0.042   0.425   0.210   0.137   0.496   0.361   0.264
    355  -0.148   0.629  -0.191   0.289  -0.040   0.410   0.217   0.160   0.447   0.361   0.218
    356  -0.125   0.632  -0.209   0.298  -0.083   0.385   0.253   0.238   0.468   0.357   0.244
    357  -0.104   0.610  -0.187   0.295  -0.071   0.402   0.186   0.168   0.441   0.326   0.164
    358  -0.144   0.639  -0.226   0.305  -0.066   0.423   0.222   0.233   0.446   0.366   0.208
    359  -0.140   0.603  -0.186   0.283  -0.073   0.424   0.267   0.195   0.469   0.371   0.208
    360  -0.161   0.647  -0.210   0.302  -0.083   0.413   0.237   0.202   0.448   0.321   0.189
    361  -0.115   0.658  -0.198   0.291  -0.055   0.443   0.279   0.173   0.446   0.379   0.187
    362  -0.130   0.619  -0.225   0.279  -0.039   0.409   0.234   0.209   0.461   0.398   0.214
    363  -0.144   0.629  -0.231   0.274  -0.026   0.430   0.214   0.177   0.446   0.347   0.201
    364  -0.146   0.638  -0.237   0.293  -0.040   0.425   0.277   0.162   0.441   0.371   0.206
    365  -0.129   0.644  -0.227   0.321  -0.074   0.380   0.210   0.227   0.498   0.341   0.208
    366  -0.120   0.647  -0.218   0.302  -0.038   0.420   0.177   0.213   0.424   0.384   0.197
    367  -0.137   0.616  -0.233   0.289  -0.064   0.403   0.217   0.197   0.458   0.376   0.199
    368  -0.159   0.616  -0.228   0.305  -0.065   0.411   0.220   0.154   0.463   0.351   0.249
    369  -0.095   0.657  -0.203   0.303  -0.059   0.396   0.210   0.148   0.481   0.399   0.189
    370  -0.121   0.614  -0.205   0.279  -0.054   0.432   0.237   0.155   0.477   0.339   0.198
    371  -0.109   0.587  -0.184   0.316  -0.084   0.387   0.200   0.177   0.467   0.370   0.199
    372  -0.148   0.640  -0.218   0.300  -0.065   0.396   0.241   0.164   0.457   0.341   0.239
    373  -0.143   0.630  -0.215   0.285  -0.039   0.430   0.203   0.202   0.449   0.350   0.234
    374  -0.118   0.602  -0.237   0.254  -0.041   0.408   0.214   0.192   0.482   0.337   0.180
    375  -0.143   0.661  -0.228   0.284  -0.050   0.402   0.262   0.248   0.468   0.360   0.201
    376  -0.142   0.616  -0.192   0.299  -0.064   0.375   0.218   0.192   0.476   0.343   0.187
    377  -0.113   0.628  -0.197   0.322  -0.096   0.379   0.206   0.124   0.440   0.327   0.150
    378  -0.136   0.597  -0.223   0.261  -0.039   0.424   0.221   0.173   0.453   0.329   0.177
    379  -0.153   0.639  -0.235   0.254  -0.018   0.431   0.244   0.192   0.453   0.350   0.218
    380  -0.116   0.616  -0.202   0.291  -0.056   0.409   0.262   0.205   0.456   0.420   0.254
    381  -0.124   0.616  -0.187   0.301  -0.057   0.457   0.231   0.210   0.428   0.398   0.250
    382  -0.163   0.626  -0.204   0.258  -0.053   0.422   0.196   0.182   0.435   0.332   0.196
    383  -0.129   0.598  -0.189   0.284  -0.036   0.392   0.230   0.177   0.450   0.384   0.207
    384  -0.105   0.644  -0.217   0.325  -0.060   0.423   0.218   0.194   0.434   0.387   0.204
    385  -0.157   0.622  -0.218   0.289  -0.038   0.406   0.240   0.201   0.438   0.363   0.188
    386  -0.137   0.647  -0.180   0.293  -0.055   0.452   0.188   0.192   0.440   0.357   0.242
    387  -0.067   0.604  -0.213   0.299  -0.064   0.418   0.217   0.177   0.457   0.361   0.214
    388  -0.116   0.624  -0.221   0.291  -0.042   0.450   0.226   0.160   0.479   0.396   0.203
    389  -0.136   0.633  -0.206   0.345  -0.088   0.352   0.216   0.205   0.421   0.337   0.212
    390  -0.119   0.621  -0.228   0.326  -0.088   0.422   0.189   0.159   0.440   0.356   0.219
    391  -0.152   0.645  -0.244   0.279  -0.043   0.428   0.250   0.175   0.484   0.353   0.207
    392  -0.135   0.663  -0.191   0.322  -0.091   0.371   0.215   0.146   0.458   0.375   0.196
    393  -0.140   0.629  -0.210   0.316  -0.077   0.384   0.210   0.176   0.478   0.417   0.236
    394  -0.131   0.626  -0.198   0.313  -0.087   0.438   0.211   0.189   0.471   0.358   0.267
    395  -0.115   0.625  -0.200   0.315  -0.079   0.412   0.172   0.133   0.466   0.357   0.190
    396  -0.135   0.612  -0.195   0.312  -0.076   0.419   0.223   0.164   0.447   0.378   0.222
    397  -0.134   0.617  -0.213   0.286  -0.040   0.403   0.222   0.223   0.434   0.328   0.201
    398  -0.154   0.615  -0.188   0.306  -0.083   0.386   0.190   0.155   0.370   0.352   0.194
    399  -0.143   0.615  -0.185   0.335  -0.073   0.410   0.192   0.160   0.474   0.371   0.193
    400  -0.137   0.615  -0.205   0.301  -0.048   0.435   0.229   0.172   0.425   0.344   0.207
    401  -0.179   0.648  -0.201   0.304  -0.077   0.403   0.236   0.192   0.433   0.305   0.221
    402  -0.148   0.621  -0.213   0.291  -0.081   0.389   0.251   0.163   0.431   0.315   0.179
    403  -0.136   0.582  -0.213   0.297  -0.030   0.388   0.238   0.174   0.443   0.406   0.251
    404  -0.163   0.636  -0.200   0.289  -0.063   0.369   0.253   0.196   0.447   0.392   0.276
    405  -0.140   0.633  -0.216   0.303  -0.056   0.424   0.218   0.210   0.471   0.381   0.198
    406  -0.150   0.603  -0.189   0.302  -0.067   0.430   0.256   0.214   0.428   0.364   0.231
    407  -0.128   0.636  -0.216   0.266  -0.036   0.422   0.224   0.157   0.465   0.364   0.228
    408  -0.151   0.607  -0.206   0.314  -0.082   0.397   0.217   0.170   0.456   0.325   0.217
    409  -0.103   0.614  -0.200   0.281  -0.039   0.417   0.241   0.136   0.451   0.370   0.222
    410  -0.118   0.626  -0.231   0.258  -0.033   0.424   0.228   0.184   0.467   0.395   0.242
    411  -0.118   0.612  -0.176   0.335  -0.074   0.392   0.248   0.178   0.448   0.348   0.191
    412  -0.148   0.646  -0.211   0.294  -0.071   0.410   0.225   0.187   0.447   0.370   0.233
    413  -0.128   0.596  -0.213   0.268  -0.053   0.434   0.200   0.143   0.465   0.329   0.168
    414  -0.137   0.621  -0.181   0.316  -0.089   0.391   0.184   0.124   0.436   0.316   0.196
    415  -0.151   0.628  -0.201   0.264  -0.061   0.401   0.237   0.171   0.461   0.352   0.216
    416  -0.138   0.607  -0.240   0.294  -0.033   0.396   0.269   0.186   0.454   0.400   0.231
    417  -0.115   0.595  -0.205   0.268  -0.071   0.414   0.258   0.167   0.413   0.358   0.204
    418  -0.146   0.637  -0.218   0.283  -0.036   0.410   0.214   0.157   0.466   0.395   0.257
    419  -0.124   0.595  -0.236   0.287  -0.034   0.401   0.227   0.179   0.486   0.363   0.245
    420  -0.114   0.607  -0.209   0.285  -0.068   0.413   0.236   0.166   0.430   0.374   0.244
    421  -0.131   0.625  -0.217   0.283  -0.026   0.428   0.233   0.213   0.453   0.356   0.184
    422  -0.163   0.616  -0.205   0.295  -0.071   0.410   0.169   0.179   0.446   0.377   0.222
    423  -0.142   0.634  -0.238   0.293  -0.059   0.417   0.231   0.164   0.450   0.353   0.196
    424  -0.121   0.629  -0.188   0.293  -0.064   0.416   0.273   0.191   0.426   0.337   0.231
    425  -0.127   0.634  -0.220   0.294  -0.050   0.399   0.208   0.185   0.463   0.340   0.214
    426  -0.150   0.623  -0.233   0.299  -0.070   0.424   0.196   0.215   0.451   0.387   0.220
    427  -0.143   0.614  -0.212   0.284  -0.065   0.404   0.240   0.186   0.438   0.371   0.211
    428  -0.124   0.630  -0.224   0.251  -0.051   0.419   0.239   0.204   0.399   0.385   0.235
    429  -0.115   0.619  -0.210   0.297  -0.065   0.375   0.247   0.177   0.457   0.320   0.198
    430  -0.156   0.592  -0.205   0.290  -0.057   0.365   0.251   0.229   0.444   0.354   0.203
    431  -0.110   0.651  -0.239   0.290  -0.049   0.434   0.230   0.190   0.465   0.367   0.179
    432  -0.124   0.607  -0.216   0.276  -0.034   0.395   0.239   0.202   0.466   0.373   0.247
    433  -0.145   0.631  -0.222   0.303  -0.049   0.388   0.201   0.137   0.442   0.389   0.256
    434  -0.089   0.594  -0.199   0.275  -0.063   0.409   0.211   0.160   0.416   0.323   0.142
    435  -0.160   0.656  -0.199   0.319  -0.092   0.407   0.260   0.182   0.445   0.404   0.271
    436  -0.159   0.645  -0.229   0.307  -0.077   0.395   0.233   0.156   0.468   0.371   0.208
    437  -0.150   0.626  -0.203   0.285  -0.053   0.403   0.244   0.188   0.438   0.345   0.210
    438  -0.099   0.599  -0.208   0.338  -0.069   0.434   0.211   0.150   0.484   0.338   0.226
    439  -0.127   0.612  -0.199   0.302  -0.073   0.404   0.227   0.128   0.444   0.360   0.207
    440  -0.162   0.619  -0.184   0.347  -0.098   0.395   0.185   0.145   0.473   0.357   0.181
    441  -0.145   0.598  -0.208   0.285  -0.051   0.372   0.224   0.190   0.422   0.373   0.224
    442  -0.137   0.638  -0.211   0.293  -0.062   0.415   0.239   0.185   0.458   0.344   0.159
    443  -0.122   0.626  -0.205   0.289  -0.068   0.397   0.248   0.182   0.480   0.359   0.250
    444  -0.140   0.630  -0.201   0.322  -0.055   0.429   0.215   0.140   0.460   0.334   0.181
    445  -0.117   0.619  -0.205   0.303  -0.056   0.430   0.213   0.191   0.449   0.383   0.221
    446  -0.125   0.609  -0.192   0.306  -0.073   0.425   0.196   0.214   0.463   0.319   0.193
    447  -0.140   0.644  -0.220   0.306  -0.063   0.430   0.200   0.202   0.468   0.324   0.237
    448  -0.154   0.600  -0.227   0.238   0.000   0.420   0.198   0.211   0.468   0.362   0.248
    449  -0.129   0.619  -0.200   0.307  -0.065   0.408   0.245   0.198   0.442   0.358   0.213
    450  -0.161   0.627  -0.196   0.304  -0.051   0.439   0.198   0.165   0.476   0.388   0.246
    451  -0.137   0.616  -0.210   0.325  -0.061   0.445   0.191   0.190   0.487   0.356   0.227
    452  -0.116   0.616  -0.212   0.331  -0.098   0.388   0.251   0.221   0.441   0.385   0.276
    453  -0.152   0.583  -0.188   0.303  -0.069   0.461   0.237   0.153   0.454   0.383   0.224
    454  -0.110   0.614  -0.179   0.300  -0.060   0.422   0.232   0.200   0.448   0.352   0.185
    455  -0.123   0.607  -0.248   0.294  -0.062   0.395   0.214   0.158   0.467   0.344   0.215
    456  -0.147   0.614  -0.197   0.296  -0.066   0.460   0.238   0.149   0.473   0.332   0.194
    457  -0.118   0.619  -0.175   0.326  -0.084   0.431   0.238   0.169   0.472   0.347   0.172
    458  -0.153   0.634  -0.222   0.279  -0.073   0.397   0.225   0.205   0.476   0.381   0.224
    459  -0.148   0.637  -0.229   0.283  -0.059   0.397   0.208   0.181   0.448   0.342   0.172
    460  -0.124   0.663  -0.189   0.322  -0.076   0.353   0.267   0.180   0.446   0.338   0.206
    461  -0.106   0.617  -0.203   0.338  -0.070   0.373   0.197   0.171   0.504   0.373   0.222
    462  -0.121   0.636  -0.219   0.273  -0.047   0.389   0.245   0.165   0.462   0.367   0.213
    463  -0.143   0.619  -0.226   0.282  -0.046   0.414   0.209   0.139   0.453   0.406   0.210
    464  -0.147   0.622  -0.207   0.283  -0.067   0.383   0.243   0.170   0.451   0.357   0.173
    465  -0.144   0.617  -0.219   0.292  -0.055   0.454   0.207   0.184   0.449   0.345   0.201
    466  -0.125   0.616  -0.183   0.308  -0.079   0.398   0.254   0.217   0.457   0.388   0.215
    467  -0.139   0.605  -0.195   0.301  -0.078   0.425   0.225   0.172   0.477   0.389   0.219
    468  -0.173   0.615  -0.197   0.289  -0.052   0.413   0.225   0.156   0.420   0.362   0.208
    469  -0.127   0.641  -0.220   0.303  -0.063   0.460   0.253   0.182   0.438   0.369   0.277
    470  -0.145   0.659  -0.215   0.262  -0.022   0.405   0.235   0.164   0.440   0.349   0.186
    471  -0.155   0.621  -0.224   0.293  -0.041   0.431   0.195   0.188   0.470   0.442   0.290
    472  -0.172   0.629  -0.184   0.297  -0.055   0.401   0.265   0.190   0.480   0.376   0.197
    473  -0.133   0.627  -0.206   0.292  -0.037   0.434   0.250   0.167   0.415   0.357   0.218
    474  -0.158   0.651  -0.226   0.303  -0.064   0.399   0.226   0.196   0.467   0.408   0.254
    475  -0.126   0.611  -0.219   0.298  -0.041   0.393   0.225   0.215   0.443   0.339   0.253
    476  -0.170   0.592  -0.209   0.304  -0.046   0.427   0.230   0.199   0.452   0.294   0.166
    477  -0.143   0.607  -0.199   0.337  -0.057   0.428   0.262   0.209   0.412   0.308   0.203
    478  -0.136   0.609  -0.202   0.271  -0.046   0.402   0.226   0.160   0.486   0.399   0.256
    479  -0.139   0.620  -0.206   0.313  -0.065   0.429   0.200   0.178   0.490   0.354   0.187
    480  -0.166   0.629  -0.220   0.302  -0.074   0.437   0.221   0.153   0.440   0.407   0.254
    481  -0.156   0.621  -0.198   0.289  -0.064   0.414   0.207   0.170   0.400   0.331   0.212
    482  -0.155   0.643  -0.193   0.312  -0.079   0.432   0.223   0.141   0.433   0.366   0.212
    483  -0.114   0.606  -0.205   0.308  -0.058   0.395   0.225   0.177   0.458   0.346   0.228
    484  -0.162   0.625  -0.216   0.306  -0.049   0.393   0.199   0.193   0.460   0.396   0.193
    485  -0.141   0.608  -0.188   0.329  -0.063   0.405   0.213   0.170   0.437   0.350   0.201
    486  -0.109   0.609  -0.210   0.271  -0.045   0.434   0.241   0.184   0.433   0.360   0.170
    487  -0.107   0.566  -0.179   0.304  -0.065   0.401   0.237   0.176   0.508   0.340   0.223
    488  -0.131   0.620  -0.199   0.267  -0.049   0.396   0.220   0.153   0.426   0.355   0.214
    489  -0.110   0.605  -0.190   0.318  -0.076   0.388   0.210   0.146   0.440   0.395   0.244
    490  -0.116   0.641  -0.220   0.281  -0.051   0.419   0.235   0.220   0.454   0.373   0.251
    491  -0.138   0.644  -0.208   0.315  -0.063   0.417   0.239   0.168   0.455   0.395   0.199
    492  -0.127   0.639  -0.203   0.303  -0.056   0.402   0.195   0.164   0.434   0.345   0.210
    493  -0.099   0.589  -0.216   0.265  -0.049   0.402   0.218   0.179   0.455   0.379   0.244
    494  -0.171   0.608  -0.226   0.292  -0.052   0.400   0.268   0.162   0.468   0.373   0.237
    495  -0.135   0.616  -0.207   0.311  -0.066   0.415   0.229   0.205   0.471   0.369   0.198
    496  -0.163   0.631  -0.208   0.300  -0.042   0.429   0.262   0.175   0.484   0.362   0.192
    497  -0.125   0.595  -0.197   0.292  -0.070   0.417   0.242   0.148   0.420   0.359   0.223
    498  -0.111   0.609  -0.196   0.301  -0.052   0.371   0.224   0.195   0.457   0.347   0.202
    499  -0.124   0.624  -0.215   0.294  -0.057   0.387   0.213   0.158   0.451   0.352   0.238
    500  -0.158   0.635  -0.209   0.271  -0.062   0.415   0.221   0.199   0.471   0.359   0.197
-----------------------------------------------------------------------------------------------
average  -0.135   0.624  -0.212   0.293  -0.059   0.412   0.228   0.179   0.452   0.362   0.215
Abs average order parameters for carbon chains <Sn> =    0.275 

